2015_07_17_13_40_26.csv,12.588235294117647,9,17,19,36
2015_07_17_13_53_09.csv,12.380000114440918,5,4,5,9
2015_07_17_13_57_26.csv,18.4,9,4,4,8
2015_07_17_14_17_52.csv,10.6,14,9,9,18
